STOFF_ID	Stoff_Typ	Name_Botanisch_INCI	Name_DE	Name_EN	Platzhalter_Illu	Illu_Prompt_Positiv	Illu_Prompt_Negativ	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Name_Botanisch_INCI (Name_DE) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000140	Gewürz	Angelica archangelica	Engelwurz (Wurzel), geschnitten	Angelica Root (Cut)	STOFF-SPC-000140	Ultrarealistisches Foto von geschnittener Engelwurz-Wurzel, beige-braune holzige Stücke, faserig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gericht|kein Text|kein Etikett|keine Hände|kein Schnaps|kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Angelica archangelica (Engelwurz (Wurzel), geschnitten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000141	Gewürz	Gentiana lutea	Enzianwurzel, geschnitten	Gentian Root (Cut)	STOFF-SPC-000141	Ultrarealistisches Foto von geschnittener Enzianwurzel, gelblich-braune harte Wurzelstücke, rau, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gericht|kein Text|kein Etikett|keine Hände|kein Getränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Gentiana lutea (Enzianwurzel, geschnitten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000142	Gewürz	Cinnamomum tamala	Indischer Lorbeer (Tej Patta)	Indian Bay Leaf (Tej Patta)	STOFF-SPC-000142	Ultrarealistisches Foto von getrocknetem Tej-Patta Blatt, länglich, olivbraun, lederig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum tamala (Indischer Lorbeer (Tej Patta)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000143	Gewürz	Piper retrofractum	Javanischer langer Pfeffer	Javanese Long Pepper	STOFF-SPC-000143	Ultrarealistisches Foto von javanischem langen Pfeffer, dunkelbraune längliche Ähren, runzlig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gericht|kein Text|kein Etikett|keine Hände|keine Pfefferkörner|kein Pulver	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper retrofractum (Javanischer langer Pfeffer) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000144	Gewürz	Acorus calamus	Kalmuswurzel, gemahlen	Ground Calamus Root	STOFF-SPC-000144	Ultrarealistisches Foto von gemahlenem Kalmuswurzel-Pulver, hellbeige, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Acorus calamus (Kalmuswurzel, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000145	Gewürz	Curcuma longa	Kurkuma, Stücke (getrocknet)	Dried Turmeric Pieces	STOFF-SPC-000145	Ultrarealistisches Foto von getrockneten Kurkumastücken, orange-gelbe unregelmäßige Stücke, faserig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gericht|kein Text|kein Etikett|keine Hände|kein Pulver	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Curcuma longa (Kurkuma, Stücke (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000146	Gewürz	Capsicum annuum	Rauchiger Chili-Blend (ohne Salz)	Smoky Chili Blend (No Salt)	STOFF-SPC-000146	Ultrarealistisches Foto von rauchigem Chili-Gewürzblend als rotbraunes Pulver/Granulat, leicht ungleichmäßig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gericht|kein Text|kein Etikett|keine Hände|kein Salz|kein Paprika edelsüß	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Capsicum annuum (Rauchiger Chili-Blend (ohne Salz)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000147	Gewürz	Allium sativum	Schwarzer Knoblauch (pulverisiert)	Black Garlic Powder	STOFF-SPC-000147	Ultrarealistisches Foto von schwarzem Knoblauchpulver, dunkelbraun bis schwarz, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Knoblauch|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Allium sativum (Schwarzer Knoblauch (pulverisiert)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000148	Gewürz	Allium cepa	Röstzwiebelpulver	Roasted Onion Powder	STOFF-SPC-000148	Ultrarealistisches Foto von Röstzwiebelpulver, mittelbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Röstzwiebeln ganz|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Allium cepa (Röstzwiebelpulver) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000149	Gewürz	Allium sativum	Knoblauchpulver	Garlic Powder	STOFF-SPC-000149	Ultrarealistisches Foto von Knoblauchpulver, hellbeige, sehr feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Knoblauch|kein Salz|kein Gericht|kein Text|kein Etikett	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Allium sativum (Knoblauchpulver) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000150	Gewürz	Allium cepa	Zwiebelpulver	Onion Powder	STOFF-SPC-000150	Ultrarealistisches Foto von Zwiebelpulver, hellbeige, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frische Zwiebel|kein Salz|kein Gericht|kein Text|kein Etikett	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Allium cepa (Zwiebelpulver) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000151	Gewürz	Armoracia rusticana	Meerrettich, gemahlen (getrocknet)	Horseradish Powder	STOFF-SPC-000151	Ultrarealistisches Foto von Meerrettichpulver, weiß bis creme, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Meerrettich|kein Wasabi|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Armoracia rusticana (Meerrettich, gemahlen (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000152	Gewürz	Wasabia japonica	Wasabi-Pulver (authentisch)	Wasabi Powder (Authentic)	STOFF-SPC-000152	Ultrarealistisches Foto von authentischem Wasabi-Pulver, hellgrün, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein gefärbter Meerrettich-Mix|kein Sushi|kein Text|kein Etikett	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Wasabia japonica (Wasabi-Pulver (authentisch)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000153	Gewürz	Wasabia japonica	Wasabi-Paste (frisch)	Fresh Wasabi Paste	STOFF-SPC-000153	Ultrarealistisches Foto von frischer Wasabi-Paste, kleiner hellgrüner Klecks, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Sushi|kein Text|kein Etikett|keine Hände|kein Plastik-Tubenwasabi	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Wasabia japonica (Wasabi-Paste (frisch)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000154	Gewürz	Cochlearia officinalis	Meerrettichkresse, getrocknet	Dried Scurvygrass	STOFF-SPC-000154	Ultrarealistisches Foto von getrockneter Meerrettichkresse, grün-bräunliche Blattstücke, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Bund|kein Salat|kein Text|kein Etikett	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cochlearia officinalis (Meerrettichkresse, getrocknet) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000155	Gewürz	Cinnamomum camphora	Kampfer, gemahlen (für Räucher/Salbe)	Camphor Powder	STOFF-SPC-000155	Ultrarealistisches Foto von Kampferpulver, schneeweiß, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Salz|keine Flüssigkeit|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum camphora (Kampfer, gemahlen (für Räucher/Salbe)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000156	Gewürz	Cuminum cyminum	Schwarzkümmel (Kala Jeera)	Kala Jeera (Black Cumin)	STOFF-SPC-000156	Ultrarealistisches Foto von Kala-Jeera-Samen, sehr dunkelbraun-schwarz, länglich, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Nigella|kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cuminum cyminum (Schwarzkümmel (Kala Jeera)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000157	Gewürz	Coriandrum sativum	Koriander, ganze Samen	Coriander Seeds (Whole)	STOFF-SPC-000157	Ultrarealistisches Foto von Koriandersamen, rund, hellbraun, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Coriandrum sativum (Koriander, ganze Samen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000158	Gewürz	Cuminum cyminum	Kreuzkümmel, ganze Samen	Cumin Seeds (Whole)	STOFF-SPC-000158	Ultrarealistisches Foto von Kreuzkümmelsamen, länglich, braun, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cuminum cyminum (Kreuzkümmel, ganze Samen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000159	Gewürz	Foeniculum vulgare	Fenchelsamen, ganz	Fennel Seeds (Whole)	STOFF-SPC-000159	Ultrarealistisches Foto von Fenchelsamen, länglich, grünlich bis beige, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Foeniculum vulgare (Fenchelsamen, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000160	Gewürz	Elettaria cardamomum	Kardamom (grün), ganze Kapseln	Green Cardamom Pods	STOFF-SPC-000160	Ultrarealistisches Foto von grünen Kardamomkapseln, hellgrün, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Chai|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Elettaria cardamomum (Kardamom (grün), ganze Kapseln) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000161	Gewürz	Syzygium aromaticum	Nelken, ganz	Cloves (Whole)	STOFF-SPC-000161	Ultrarealistisches Foto von ganzen Nelken, dunkelbraun, knospenförmig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Glühwein|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Syzygium aromaticum (Nelken, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000162	Gewürz	Pimenta dioica	Piment, ganz	Allspice Berries (Whole)	STOFF-SPC-000162	Ultrarealistisches Foto von Pimentbeeren, rund, dunkelbraun, leicht gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Pimenta dioica (Piment, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000163	Gewürz	Cinnamomum verum	Ceylon-Zimtstangen	Ceylon Cinnamon Quills	STOFF-SPC-000163	Ultrarealistisches Foto von Ceylon-Zimtstangen, viele dünne gerollte Quills, hellbraun, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine dicke Cassia-Rinde|kein Pulver|kein Text|kein Etikett	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum verum (Ceylon-Zimtstangen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000164	Gewürz	Cinnamomum cassia	Cassia-Zimtstangen	Cassia Cinnamon Sticks	STOFF-SPC-000164	Ultrarealistisches Foto von Cassia-Zimtstangen, dicke Rindenstücke, dunkelbraun, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Ceylon-Quills|kein Pulver|kein Text|kein Etikett	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum cassia (Cassia-Zimtstangen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000165	Gewürz	Curcuma longa	Kurkuma, gemahlen	Ground Turmeric	STOFF-SPC-000165	Ultrarealistisches Foto von gemahlenem Kurkuma, kräftig gelb-orange, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Currygericht|kein Text|kein Etikett|keine Hände|kein Safran	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Curcuma longa (Kurkuma, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000166	Gewürz	Zingiber officinale	Ingwer, gemahlen	Ground Ginger	STOFF-SPC-000166	Ultrarealistisches Foto von gemahlenem Ingwer, hellbeige, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Ingwer|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Zingiber officinale (Ingwer, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000167	Gewürz	Aframomum melegueta	Paradieskörner, gemahlen	Ground Grains of Paradise	STOFF-SPC-000167	Ultrarealistisches Foto von gemahlenen Paradieskörnern, mittelbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Gin|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Aframomum melegueta (Paradieskörner, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000168	Gewürz	Citrus hystrix	Kaffirlimettenblatt (getrocknet)	Dried Kaffir Lime Leaves	STOFF-SPC-000168	Ultrarealistisches Foto von getrockneten Kaffirlimettenblättern, dunkelgrün bis bräunlich, ganze Blätter, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine frischen Blätter|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Citrus hystrix (Kaffirlimettenblatt (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000169	Gewürz	Curcuma xanthorrhiza	Java-Kurkuma (Temulawak), gemahlen	Javanese Turmeric Powder	STOFF-SPC-000169	Ultrarealistisches Foto von Java-Kurkuma-Pulver, gelb-orange, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Currygericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Curcuma xanthorrhiza (Java-Kurkuma (Temulawak), gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000170	Gewürz	Kaempferia galanga	Kencur (Aromatischer Galgant), getrocknete Scheiben	Dried Kencur Slices	STOFF-SPC-000170	Ultrarealistisches Foto von getrockneten Kencur-Scheiben, hellbeige, kleine Scheiben, faserig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frisches Rhizom|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Kaempferia galanga (Kencur (Aromatischer Galgant), getrocknete Scheiben) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000171	Gewürz	Cinnamomum verum	Zimtblüten (Cassia buds)	Cassia Buds	STOFF-SPC-000171	Ultrarealistisches Foto von Cassia Buds (Zimtblüten), kleine braune knospenartige Stücke, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Nelken|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum verum (Zimtblüten (Cassia buds)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000172	Gewürz	Myristica fragrans	Muskatnuss, gemahlen	Ground Nutmeg	STOFF-SPC-000172	Ultrarealistisches Foto von gemahlener Muskatnuss, mittelbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Zimt|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Myristica fragrans (Muskatnuss, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000173	Gewürz	Piper longum	Langer Pfeffer, gemahlen	Ground Long Pepper	STOFF-SPC-000173	Ultrarealistisches Foto von gemahlenem langem Pfeffer, mittel- bis dunkelbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Pfefferkörner|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper longum (Langer Pfeffer, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000174	Gewürz	Zanthoxylum bungeanum	Szechuanpfeffer, ganz	Sichuan Pepper (Whole)	STOFF-SPC-000174	Ultrarealistisches Foto von ganzem Szechuanpfeffer, rötlich-braune aufgesprungene Schalen, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Pfefferkörner|kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Zanthoxylum bungeanum (Szechuanpfeffer, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000175	Gewürz	Coriandrum sativum	Koriandergrün (getrocknet)	Dried Cilantro Leaf	STOFF-SPC-000175	Ultrarealistisches Foto von getrocknetem Koriandergrün, grüne Blattflocken, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Bund|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Coriandrum sativum (Koriandergrün (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000176	Gewürz	Petroselinum crispum	Petersilie, getrocknet	Dried Parsley	STOFF-SPC-000176	Ultrarealistisches Foto von getrockneter Petersilie, grüne Blattflocken, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Bund|kein Gericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Petroselinum crispum (Petersilie, getrocknet) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000177	Gewürz	Curcuma longa	Kurkuma, geräuchert (Pulver)	Smoked Turmeric Powder	STOFF-SPC-000177	Ultrarealistisches Foto von geräucherter Kurkuma als gelb-braunes Pulver, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Currygericht|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Curcuma longa (Kurkuma, geräuchert (Pulver)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000178	Gewürz	Carum carvi	Kümmel, ganz	Caraway Seeds (Whole)	STOFF-SPC-000178	Ultrarealistisches Foto von Kümmelsamen, länglich, dunkelbraun, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Brot|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Carum carvi (Kümmel, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000179	Gewürz	Carum carvi	Kümmel, gemahlen	Ground Caraway	STOFF-SPC-000179	Ultrarealistisches Foto von gemahlenem Kümmel, mittelbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Curry|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Carum carvi (Kümmel, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000180	Gewürz	Carum carvi	Kümmel, geröstet (ganz)	Roasted Caraway (Whole)	STOFF-SPC-000180	Ultrarealistisches Foto von gerösteten Kümmelsamen, dunkelbraun, leicht glänzend, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Carum carvi (Kümmel, geröstet (ganz)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000181	Gewürz	Pimpinella anisum	Anis, ganz	Anise Seeds (Whole)	STOFF-SPC-000181	Ultrarealistisches Foto von ganzen Anissamen, klein, länglich, grünlich-braun, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Getränk|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Pimpinella anisum (Anis, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
